Frame,RX,RY,RZ,TX,TY,TZ
432,0.870894,0.021243,0.034731,23.765396,122.29155,273.951355
433,0.870871,0.021406,0.035005,23.775803,122.283226,273.927795
434,0.870081,0.0212,0.034963,23.744001,122.26973,273.992554
435,0.870594,0.021924,0.035701,23.779093,122.22599,273.928223
436,0.871147,0.019799,0.033871,23.736824,122.272469,273.90274
437,0.870871,0.022278,0.03568,23.801414,122.200005,273.947876
438,0.870622,0.021922,0.03514,23.775873,122.246399,273.98172
439,0.870306,0.02238,0.035502,23.768456,122.266495,274.034668
440,0.87034,0.022159,0.035803,23.800558,122.26606,274.010345
441,0.870503,0.021669,0.035325,23.778967,122.353271,274.014984
442,0.870573,0.021775,0.035764,23.80533,122.328659,273.976318
443,0.871297,0.021243,0.034782,23.758614,122.308075,273.938507
444,0.869962,0.022386,0.036076,23.829659,122.350006,274.020599
445,0.870488,0.021839,0.035473,23.815395,122.290253,273.966827
446,0.870323,0.021262,0.034886,23.778955,122.294632,273.992096
447,0.870883,0.022456,0.035635,23.788094,122.294998,273.938965
448,0.870697,0.022554,0.036286,23.845205,122.304909,273.955078
449,0.87079,0.020822,0.034467,23.751785,122.225662,273.952881
450,0.870613,0.022117,0.035429,23.793888,122.240509,273.963928
451,0.869927,0.022025,0.035675,23.813362,122.277107,273.987762
452,0.870379,0.021727,0.035052,23.766487,122.241631,273.973267
453,0.869989,0.022384,0.036147,23.817513,122.314743,274.002899
454,0.870599,0.021941,0.035361,23.757833,122.32708,273.959808
455,0.870418,0.021143,0.035021,23.787077,122.288086,273.992584
456,0.870855,0.020641,0.034637,23.769987,122.293274,273.989197
457,0.870644,0.021625,0.035179,23.796612,122.318893,273.99231
458,0.870616,0.020798,0.034921,23.804449,122.299706,273.975983
459,0.870979,0.02163,0.035039,23.77037,122.262482,273.92926
460,0.870592,0.021924,0.035515,23.808273,122.28849,273.953186
461,0.870612,0.021799,0.035274,23.812984,122.212196,273.953064
462,0.870799,0.021105,0.034928,23.78487,122.197464,273.957825
463,0.870482,0.021928,0.035627,23.771595,122.261444,273.970215
464,0.87017,0.022348,0.036213,23.828388,122.25843,273.978821
465,0.870577,0.02158,0.035122,23.768314,122.24659,274.001617
466,0.870501,0.021083,0.035071,23.756792,122.257347,273.973816
467,0.870796,0.022126,0.035549,23.775663,122.288918,273.942108
468,0.870798,0.022042,0.035619,23.83997,122.269524,273.958649
469,0.870815,0.021883,0.035226,23.773125,122.312531,273.931
470,0.871142,0.02171,0.034811,23.763977,122.244408,273.942749
471,0.870764,0.021363,0.034679,23.754557,122.281265,273.942932
472,0.870769,0.021889,0.035296,23.783972,122.311119,273.962036
473,0.870949,0.021579,0.035211,23.806166,122.275002,273.970703
474,0.87089,0.020556,0.034466,23.769321,122.291206,273.960815
475,0.870593,0.021494,0.034836,23.742943,122.276375,273.980743
476,0.870352,0.021136,0.034898,23.785404,122.219284,273.978302
477,0.870286,0.022348,0.03585,23.807896,122.283974,273.984009
478,0.870983,0.021233,0.034945,23.762676,122.281197,273.912811
479,0.870604,0.021756,0.035617,23.818056,122.220993,273.961456
480,0.871209,0.023148,0.036367,23.84255,122.244179,273.914764
481,0.870429,0.021968,0.035402,23.780422,122.269844,273.969879
482,0.870645,0.0218,0.035423,23.772804,122.256836,273.937042
483,0.871151,0.021464,0.034969,23.76306,122.23848,273.93692
484,0.871339,0.021308,0.034714,23.75976,122.297249,273.918365
485,0.871235,0.021741,0.034973,23.775812,122.325851,273.948578
486,0.870875,0.020904,0.034679,23.767891,122.321747,273.982086
487,0.870987,0.021746,0.035584,23.833935,122.296875,273.969727
488,0.870962,0.022297,0.035654,23.826845,122.216293,273.996826
489,0.870733,0.022059,0.03541,23.784649,122.283257,273.977417
490,0.870657,0.022512,0.03609,23.806576,122.254707,273.977386
491,0.870174,0.021481,0.03533,23.787405,122.281136,273.98877
492,0.870055,0.022169,0.035802,23.81732,122.249077,273.993134
493,0.870879,0.02197,0.035391,23.772131,122.340332,273.91217
494,0.871318,0.021479,0.034562,23.748749,122.302216,273.870056
495,0.870495,0.02052,0.03461,23.79891,122.25853,273.941956
496,0.870414,0.021841,0.035738,23.834948,122.339806,273.979828
497,0.870887,0.021806,0.035279,23.810745,122.283386,273.967957
498,0.870975,0.021134,0.034783,23.755484,122.327057,273.953125
499,0.871042,0.021603,0.03529,23.809551,122.290306,273.980957
500,0.870579,0.022497,0.035693,23.783587,122.333366,273.975189
501,0.870972,0.021687,0.035546,23.829838,122.299576,273.955719
502,0.870802,0.022086,0.035387,23.786497,122.251198,273.961395
503,0.870648,0.021807,0.035036,23.755459,122.300179,273.95697
504,0.870681,0.021903,0.035388,23.781836,122.280899,273.959473
505,0.87056,0.022326,0.036147,23.850573,122.261948,273.946991
506,0.870997,0.022532,0.035608,23.791348,122.250336,273.896515
507,0.871129,0.0222,0.035861,23.82444,122.2929,273.901062
508,0.870417,0.022113,0.03567,23.8018,122.300941,273.941254
509,0.871248,0.022181,0.035574,23.81012,122.275963,273.898743
510,0.871063,0.022689,0.035837,23.828476,122.300201,273.937592
511,0.87044,0.022139,0.035287,23.779802,122.247894,273.997894
512,0.870741,0.022944,0.036582,23.864906,122.254616,274.02298
513,0.870187,0.020878,0.035268,23.857986,122.211067,274.053986
514,0.871188,0.020542,0.034493,23.756769,122.235016,273.969696
515,0.871111,0.021305,0.034715,23.741604,122.264565,273.947571
516,0.870192,0.021413,0.035375,23.792398,122.221931,273.996613
517,0.870598,0.022716,0.036035,23.797043,122.27755,273.973236
518,0.870109,0.022992,0.036616,23.832727,122.317329,273.993622
519,0.870729,0.022346,0.035823,23.797794,122.291214,273.931824
520,0.870683,0.022293,0.035695,23.792994,122.265579,273.925079
521,0.870595,0.022382,0.036202,23.847368,122.23082,273.950165
522,0.870506,0.021741,0.035416,23.779413,122.268471,273.978516
523,0.870474,0.021317,0.035299,23.771448,122.276535,273.968262
524,0.870822,0.022496,0.035874,23.797735,122.277824,273.9422
525,0.870662,0.021166,0.034925,23.785814,122.258522,273.984406
526,0.87086,0.022129,0.035845,23.814106,122.252541,273.998566
527,0.870528,0.0223,0.035569,23.765301,122.246933,273.990692
528,0.870335,0.022894,0.036237,23.835249,122.283592,274.03064
529,0.87039,0.021842,0.035478,23.811098,122.305023,274.013397
530,0.870318,0.021926,0.035258,23.783588,122.268967,273.98703
531,0.870667,0.021894,0.03512,23.77059,122.305115,273.953735
532,0.870466,0.021243,0.034952,23.775309,122.29612,273.950317
533,0.870371,0.021691,0.035781,23.831703,122.253784,273.927338
534,0.870756,0.022198,0.03576,23.795376,122.269348,273.885223
535,0.870607,0.021939,0.035625,23.807278,122.29631,273.922791
536,0.870706,0.021181,0.034966,23.764332,122.303421,273.946136
537,0.870439,0.021828,0.035282,23.799261,122.252281,273.977081
538,0.870882,0.021275,0.035236,23.81143,122.25029,273.96225
539,0.870695,0.022796,0.036154,23.794584,122.301422,273.992828
540,0.870466,0.021551,0.035416,23.80028,122.322212,274.000397
541,0.870726,0.021401,0.035372,23.795364,122.300194,273.994873
542,0.870631,0.02155,0.035075,23.787859,122.296303,273.999268
543,0.870978,0.020984,0.034618,23.779806,122.279648,273.959106
544,0.871078,0.023261,0.036371,23.820425,122.280243,273.939911
545,0.870761,0.022062,0.035009,23.748484,122.343552,273.914062
546,0.870645,0.020859,0.034553,23.743803,122.308601,273.910828
547,0.870197,0.021693,0.035048,23.786257,122.267883,273.965912
548,0.870495,0.021694,0.035366,23.79096,122.291878,273.930939
549,0.870372,0.021966,0.035623,23.831585,122.290123,273.958679
550,0.870834,0.022099,0.035577,23.816418,122.245346,273.947388
551,0.870719,0.022216,0.03559,23.795906,122.267845,273.953308
552,0.870032,0.022856,0.036188,23.838684,122.285019,274.030609
553,0.870619,0.021641,0.035418,23.796656,122.310654,274.00528
554,0.870977,0.022111,0.035176,23.765358,122.319389,273.964996
555,0.871115,0.02115,0.034405,23.723106,122.272217,273.958191
556,0.870648,0.021837,0.03549,23.785959,122.370201,274.022705
557,0.870795,0.020975,0.034712,23.803774,122.317444,273.966064
558,0.870629,0.021422,0.035124,23.763371,122.288452,273.972168
559,0.87047,0.022075,0.035335,23.779854,122.297951,273.950195
560,0.870622,0.021204,0.034991,23.768866,122.278999,273.923248
561,0.871258,0.022421,0.03595,23.826496,122.205452,273.91217
562,0.870729,0.022076,0.035233,23.780315,122.28315,273.925323
563,0.870515,0.02147,0.035393,23.813574,122.24263,273.963165
564,0.870262,0.0226,0.036092,23.830799,122.244499,273.970276
565,0.871231,0.020752,0.034761,23.787962,122.238998,273.913025
566,0.870443,0.021662,0.035611,23.813295,122.25074,273.987396
567,0.870336,0.021692,0.035329,23.778978,122.297104,274.008789
568,0.870774,0.022246,0.035277,23.778498,122.264702,273.979492
569,0.870997,0.022466,0.036144,23.83395,122.306664,273.96109
570,0.870871,0.02245,0.036095,23.810709,122.265358,273.967285
571,0.870419,0.022774,0.036046,23.804962,122.295326,273.980927
572,0.871153,0.021505,0.034863,23.750992,122.321564,273.919464
573,0.870696,0.022254,0.035679,23.827751,122.287308,273.922455
574,0.870096,0.022224,0.035743,23.819817,122.301048,273.973053
575,0.870572,0.022266,0.035911,23.81168,122.310226,273.94873
576,0.870553,0.021407,0.034793,23.759037,122.297646,273.967133
577,0.870141,0.021026,0.034996,23.778811,122.246132,274.012451
578,0.870233,0.021215,0.03498,23.783342,122.267731,273.988159
579,0.8702,0.021951,0.035609,23.791014,122.234802,274.022308
580,0.870316,0.022212,0.035797,23.795992,122.332748,273.993134
581,0.870592,0.022343,0.035491,23.757385,122.339417,273.935059
582,0.870481,0.021359,0.034837,23.762373,122.292801,273.953308
583,0.870266,0.021896,0.035466,23.796385,122.333855,273.995209
584,0.870442,0.022195,0.03565,23.78393,122.375366,273.976898
585,0.870599,0.022173,0.035816,23.828354,122.266335,273.993042
586,0.871128,0.022027,0.035322,23.78911,122.326096,273.942596
587,0.87076,0.022446,0.035355,23.782778,122.349106,273.941681
588,0.870699,0.021863,0.035181,23.772335,122.273369,273.984741
589,0.871168,0.021043,0.034677,23.753565,122.255318,273.911469
590,0.870625,0.021984,0.035534,23.804558,122.25502,273.931519
591,0.870707,0.022118,0.035712,23.818598,122.237686,273.941498
592,0.870119,0.022221,0.035552,23.78348,122.247566,273.982422
593,0.870754,0.021406,0.035354,23.817537,122.268517,273.94342
594,0.870878,0.021485,0.03444,23.719486,122.303551,273.937866
595,0.870811,0.02236,0.03588,23.810665,122.290771,273.947174
596,0.871385,0.021627,0.03473,23.720125,122.288834,273.91983
597,0.870746,0.021039,0.034809,23.763735,122.350906,273.953064
598,0.870652,0.021687,0.035503,23.797205,122.357079,273.94516
599,0.87062,0.022965,0.036623,23.867302,122.297829,273.972565
600,0.870215,0.022188,0.03593,23.832453,122.293327,273.997284
601,0.870379,0.022279,0.035638,23.806149,122.304359,274.017578
602,0.870877,0.022343,0.035541,23.798836,122.301201,273.96463
603,0.871054,0.021872,0.035266,23.77634,122.279076,273.950287
604,0.870688,0.021313,0.034903,23.772493,122.26461,273.970428
605,0.870697,0.023084,0.036383,23.813225,122.265572,273.969421
606,0.870946,0.021419,0.035384,23.798307,122.26358,273.934296
607,0.871,0.021295,0.034846,23.751856,122.26915,273.932892
608,0.870438,0.022228,0.035669,23.791302,122.325157,273.962433
609,0.870852,0.022053,0.035563,23.816759,122.305313,273.947937
610,0.871638,0.021411,0.034808,23.754282,122.268799,273.893494
611,0.870042,0.021307,0.035575,23.854099,122.229568,274.014099
612,0.870696,0.021859,0.035368,23.774769,122.267799,273.978546
613,0.870708,0.022486,0.03574,23.821562,122.324066,273.966003
614,0.870572,0.020511,0.034408,23.764851,122.285843,273.978729
615,0.870488,0.022054,0.035615,23.800976,122.311592,273.956543
616,0.870243,0.020366,0.034786,23.795254,122.296661,273.991699
617,0.870443,0.020816,0.034587,23.733072,122.296768,273.972595
618,0.870601,0.021232,0.035199,23.800142,122.215927,273.95343
619,0.870678,0.021504,0.03518,23.786316,122.227425,273.974518
620,0.870511,0.021468,0.035005,23.768526,122.309319,273.991486
621,0.871217,0.021231,0.035021,23.78619,122.216805,273.94339
622,0.870615,0.021415,0.03509,23.756645,122.253761,273.963928
623,0.870043,0.021237,0.035465,23.818775,122.288368,273.971527
624,0.870661,0.020628,0.034624,23.765665,122.325516,273.924683
625,0.870545,0.02203,0.035365,23.790108,122.339371,273.96582
626,0.870984,0.021379,0.035182,23.802185,122.293144,273.933807
627,0.870802,0.022611,0.036034,23.848551,122.305962,273.957489
628,0.870496,0.02247,0.035848,23.813814,122.297073,273.988464
629,0.870587,0.021486,0.035276,23.812145,122.259285,274.021484
630,0.870504,0.02171,0.03492,23.745749,122.258209,273.983673
631,0.870685,0.020905,0.034318,23.71504,122.273941,273.997589
632,0.870346,0.021105,0.034668,23.74555,122.287102,273.979553
633,0.870687,0.022161,0.035621,23.756693,122.313713,273.950195
634,0.870264,0.021746,0.035609,23.79858,122.271843,273.965942
635,0.870269,0.021682,0.035771,23.824343,122.255821,273.92627
636,0.870354,0.022418,0.036018,23.79487,122.297127,273.936462
637,0.870909,0.020755,0.034412,23.73299,122.319717,273.89859
638,0.870775,0.021303,0.035086,23.78734,122.347412,273.908691
639,0.870925,0.021628,0.035317,23.794413,122.314438,273.947296
640,0.870551,0.020707,0.034577,23.754238,122.240974,273.954865
641,0.870616,0.021706,0.035369,23.791771,122.28643,273.988586
642,0.870791,0.021998,0.035725,23.795912,122.306091,274.018585
643,0.870175,0.022719,0.036136,23.825447,122.257065,274.038025
644,0.870606,0.022414,0.035704,23.785315,122.239746,273.975555
645,0.870932,0.022803,0.036125,23.824574,122.241928,273.959717
646,0.870643,0.022274,0.03565,23.806976,122.289398,273.948273
647,0.871058,0.022178,0.035261,23.763359,122.290154,273.901031
648,0.870422,0.022842,0.035891,23.771177,122.313835,273.961365
649,0.870691,0.021239,0.034826,23.770468,122.30983,273.926208
650,0.870775,0.021701,0.035163,23.779613,122.298393,273.919373
651,0.870158,0.022178,0.035481,23.810291,122.252739,274.006622
652,0.870663,0.022044,0.035423,23.795214,122.293587,273.936096
653,0.870899,0.020357,0.034461,23.773813,122.241814,273.980713
654,0.870701,0.021377,0.035057,23.77932,122.275291,274.002869
655,0.870848,0.022063,0.035551,23.790451,122.287109,274.027069
656,0.870974,0.020883,0.034735,23.746725,122.284943,273.96875
657,0.870223,0.021274,0.035284,23.79299,122.27729,274.02179
658,0.870579,0.021901,0.035441,23.806107,122.272224,273.963684
659,0.870894,0.02217,0.035537,23.786821,122.291168,273.910461
660,0.870404,0.021477,0.035442,23.768,122.304932,273.915619
661,0.870616,0.022125,0.035547,23.764925,122.248405,273.92041
662,0.871229,0.022472,0.035672,23.804697,122.26165,273.909882
663,0.870506,0.022246,0.035922,23.812897,122.271843,273.931396
664,0.870731,0.02198,0.035891,23.824734,122.268585,273.985687
665,0.871154,0.020949,0.034812,23.778383,122.256706,273.925446
666,0.870795,0.021804,0.035701,23.802847,122.205765,273.987946
667,0.870409,0.02198,0.035688,23.796829,122.279144,274.024811
668,0.87014,0.021159,0.034938,23.758638,122.303925,274.038666
669,0.871497,0.021264,0.03456,23.712818,122.247978,273.949219
670,0.870611,0.022127,0.035715,23.789204,122.242538,273.981476
671,0.870762,0.021611,0.035194,23.761875,122.276085,273.99646
672,0.870715,0.021702,0.035763,23.809288,122.307999,273.932739
673,0.870912,0.021384,0.035698,23.76306,122.284271,273.920044
674,0.871016,0.021437,0.036017,23.771664,122.221359,273.993439
675,0.871027,0.021064,0.03554,23.70677,122.235245,273.968719
676,0.87158,0.02176,0.036255,23.769688,122.188354,273.919769
677,0.870872,0.021248,0.035674,23.728559,122.215584,273.995117
678,0.870854,0.021148,0.035652,23.761398,122.246124,274.026398
679,0.870622,0.021642,0.036573,23.79649,122.187294,274.02301
680,0.87103,0.021458,0.035684,23.732975,122.22953,273.975555
681,0.871322,0.022228,0.036871,23.799873,122.234032,273.989288
682,0.871189,0.021524,0.036037,23.769043,122.225784,273.990326
683,0.870892,0.021546,0.035797,23.749023,122.242477,274.026947
684,0.871462,0.021871,0.035619,23.728212,122.266228,273.956329
685,0.871139,0.021302,0.035646,23.742105,122.249855,273.961304
686,0.871491,0.022029,0.036337,23.768333,122.239075,273.933258
687,0.871038,0.02154,0.035727,23.72084,122.221855,273.985931
688,0.871386,0.021518,0.035755,23.721758,122.219383,273.929718
689,0.87086,0.02141,0.0355,23.746519,122.196342,274.006531
690,0.870946,0.0213,0.035874,23.759085,122.192291,273.984558
691,0.871147,0.022117,0.036533,23.797468,122.196014,273.998871
692,0.870874,0.020136,0.035057,23.738869,122.181541,274.005585
693,0.87161,0.020287,0.034857,23.697342,122.229431,273.952148
694,0.871545,0.021141,0.035345,23.718447,122.205078,273.978241
695,0.870657,0.021781,0.035896,23.758667,122.217926,274.061707
696,0.871595,0.021546,0.035493,23.706833,122.215767,273.950623
697,0.871158,0.020839,0.034736,23.686178,122.179451,273.998657
698,0.871484,0.021501,0.035966,23.759855,122.255638,273.953583
699,0.870925,0.02192,0.035993,23.726542,122.241997,273.986572
700,0.870854,0.02239,0.036498,23.768396,122.240128,273.988068
701,0.87123,0.021311,0.035266,23.721003,122.221054,273.966705
702,0.871402,0.021378,0.035406,23.730326,122.214386,273.939392
703,0.870937,0.021802,0.036056,23.775143,122.24308,274.014343
704,0.871135,0.021956,0.036092,23.762463,122.209824,274.013916
705,0.871197,0.021271,0.035405,23.700758,122.229736,273.976013
706,0.87067,0.021637,0.036068,23.777597,122.180756,274.018829
707,0.871457,0.021362,0.036015,23.775726,122.177521,273.986755
708,0.871755,0.020975,0.035392,23.708242,122.167351,273.97113
709,0.871326,0.021801,0.035947,23.736517,122.299522,273.958618
710,0.870938,0.022543,0.036456,23.754576,122.238976,273.983795
711,0.870859,0.021759,0.03615,23.759544,122.303551,274.004852
712,0.870895,0.021453,0.035925,23.734877,122.225304,273.986084
713,0.871293,0.021264,0.035299,23.719707,122.166534,273.978546
